RmType,Technical,Term,Subject,CourseName,Section,DaysMet,DaysWK,Duration,HoursPerWeek,Building,RmID,Enrollment,SeatCapacity
LectureXL,0,2015-2Spring,CHEM,CHEM 12300,0,MWF,3,1,3,K,K 120,37,0.21
LectureXL,0,2015-2Spring,PHYS,PHYS 14300,AA,MWF,3,1,3,KPTC,KPTC 120,36,0.36
LectureLg,0,2015-2Spring,PHYS,PHYS 14300,BB,TR,2,1.5,3,KPTC,KPTC 120,34,0.34
LectureLg,0,2015-2Spring,CHEM,CHEM 23200,0,TR,2,1.5,3,K,K 120,31,0.18
LectureLg,0,2015-2Spring,PHYS,PHYS 12300,,R,1,1,1,KPTC,KPTC 120,25,0.25
LectureLg,0,2015-2Spring,PHYS,PHYS 13300,,T,1,1,1,KPTC,KPTC 120,23,0.23
LectureLg,0,2015-2Spring,STAT,STAT 37601,1,TR,2,1.5,3,HGS,HGS 101,21,0.19
Seminar,0,2015-2Spring,PHYS,PHYS 13300,,W,1,1,1,KPTC,KPTC 120,16,0.16
Seminar,0,2015-2Spring,CHEM,CHEM 26800,1,TR,2,1.5,3,K,K 120,13,0.07
Seminar,0,2015-2Spring,GEOS,GEOS 23400,0,MWF,3,1,3,K,K 107,10,0.03
AuditoriumLg,0,2015-2Spring,PHSC,PHSC 13400,0,MWF,3,1,3,K,K 107,251,0.88
AuditoriumLg,0,2015-2Spring,SOSC,SOSC 14300,1,R,1,1.5,1.5,K,K 107,166,0.58
AuditoriumLg,0,2015-2Spring,CHEM,CHEM 22200,0,TR,2,1.5,3,K,K 107,164,0.57
AuditoriumLg,0,2015-2Spring,CHEM,CHEM 11300,1,MWF,3,1,3,K,K 107,162,0.57
AuditoriumLg,0,2015-2Spring,ANTH,ANTH 21201,1,TR,2,1.5,3,K,K 107,149,0.52
AuditoriumLg,0,2015-2Spring,PHYS,PHYS 12300,1,MWF,3,1,3,KPTC,KPTC 106,147,0.71
AuditoriumLg,0,2015-2Spring,ENGL,ENGL 33000,0,R,1,1.5,1.5,K,K 120,128,0.74
AuditoriumLg,0,2015-2Spring,CHEM,CHEM 11300,2,MWF,3,1,3,K,K 120,112,0.64
LectureXL,0,2015-2Spring,CHEM,CHEM 20200,1,MWF,3,1,3,K,K 102,42,0.64
LectureXL,0,2015-2Spring,CHEM,CHEM 50002,1,W,1,1.5,1.5,K,K 101,41,0.62
LectureXL,0,2015-2Spring,ASTR,ASTR 18100,1,TR,2,1.5,3,KPTC,KPTC 103,39,0.8
LectureLg,0,2015-2Spring,PHYS,PHYS 23400,,M,1,1,1,KPTC,KPTC 101,31,1.03
LectureLg,0,2015-2Spring,PHYS,PHYS 23400,,M,1,1,1,KPTC,KPTC 103,31,0.63
LectureLg,0,2015-2Spring,PHYS,PHYS 23400,,M,1,1,1,KPTC,KPTC 105,31,0.63
LectureLg,0,2015-2Spring,CHEM,CHEM 26300,1,MWF,3,1,3,K,K 102,31,0.47
LectureLg,0,2015-2Spring,PHYS,PHYS 22600,1,TR,2,1.5,3,KPTC,KPTC 105,25,0.51
LectureLg,0,2015-2Spring,PHYS,PHYS 12300,,R,1,1,1,C,C 103,25,0.83
LectureLg,0,2015-2Spring,PHYS,PHYS 12300,,R,1,1,1,C,C 106,25,0.83
LectureLg,0,2015-2Spring,PHYS,PHYS 12300,,R,1,1,1,KPTC,KPTC 101,25,0.83
LectureLg,0,2015-2Spring,PHYS,PHYS 12300,,R,1,1,1,KPTC,KPTC 103,25,0.51
LectureLg,0,2015-2Spring,PHYS,PHYS 12300,,R,1,1,1,KPTC,KPTC 105,25,0.51
LectureLg,0,2015-2Spring,PHYS,PHYS 32300,1,TR,2,1,2,KPTC,KPTC 103,24,0.49
LectureLg,0,2015-2Spring,PHYS,PHYS 22700,,W,1,1.5,1.5,KPTC,KPTC 101,24,0.8
LectureLg,0,2015-2Spring,PHYS,PHYS 22700,,W,1,1.5,1.5,KPTC,KPTC 103,24,0.49
LectureLg,0,2015-2Spring,PHYS,PHYS 22700,,W,1,1.5,1.5,KPTC,KPTC 105,24,0.49
LectureLg,0,2015-2Spring,GEOS,GEOS 13300,1,MWF,3,1,3,KPTC,KPTC 105,24,0.49
LectureLg,0,2015-2Spring,PHYS,PHYS 46600,1,MWF,3,1,3,KPTC,KPTC 105,23,0.47
LectureLg,0,2015-2Spring,PHYS,PHYS 13300,,T,1,1,1,KPTC,KPTC 101,23,0.77
LectureLg,0,2015-2Spring,PHYS,PHYS 13300,,T,1,1,1,KPTC,KPTC 103,23,0.47
LectureLg,0,2015-2Spring,PHYS,PHYS 13300,,T,1,1,1,KPTC,KPTC 105,23,0.47
LectureLg,0,2015-2Spring,PHYS,PHYS 22000,,M,1,1,1,KPTC,KPTC 103,22,0.45
LectureLg,0,2015-2Spring,PHYS,PHYS 22000,,M,1,1,1,KPTC,KPTC 105,22,0.45
LectureLg,0,2015-2Spring,PHYS,PHYS 35200,1,MWF,3,1,3,KPTC,KPTC 103,21,0.43
LectureMed,0,2015-2Spring,PHYS,PHYS 38600,1,TR,2,1.5,3,KPTC,KPTC 101,18,0.6
LectureMed,0,2015-2Spring,PHYS,PHYS 23700,1,MWF,3,1,3,KPTC,KPTC 103,18,0.37
LectureMed,0,2015-2Spring,PHYS,PHYS 14300,,T,1,1,1,KPTC,KPTC 103,18,0.37
LectureMed,0,2015-2Spring,PHYS,PHYS 14300,,T,1,1,1,KPTC,KPTC 105,18,0.37
LectureMed,0,2015-2Spring,GEOS,GEOS 26600,1,MWF,3,1,3,HGS,HGS 184,18,0.51
LectureMed,0,2015-2Spring,GEOS,GEOS 21200,1,TR,2,1.5,3,HGS,HGS 184,18,0.51
LectureMed,0,2015-2Spring,PHYS,PHYS 14300,,W,1,1,1,KPTC,KPTC 103,17,0.35
LectureMed,0,2015-2Spring,PHYS,PHYS 14300,,W,1,1,1,KPTC,KPTC 105,17,0.35
Seminar,0,2015-2Spring,PHYS,PHYS 13300,,W,1,1,1,KPTC,KPTC 101,16,0.53
Seminar,0,2015-2Spring,PHYS,PHYS 13300,,W,1,1,1,KPTC,KPTC 103,16,0.33
Seminar,0,2015-2Spring,PHYS,PHYS 13300,,W,1,1,1,KPTC,KPTC 105,16,0.33
Seminar,0,2015-2Spring,CHEM,CHEM 22200,13,T,1,1,1,K,K 101,15,0.23
Seminar,0,2015-2Spring,CHEM,CHEM 22200,6,R,1,1,1,K,K 102,15,0.23
Seminar,0,2015-2Spring,CHEM,CHEM 22200,,M,1,1,1,K,K 102,15,0.23
Seminar,0,2015-2Spring,CHEM,CHEM 30500,1,MWF,3,1,3,K,K 101,14,0.21
Seminar,0,2015-2Spring,CHEM,CHEM 22200,9,M,1,1,1,K,K 101,14,0.21
Seminar,0,2015-2Spring,CHEM,CHEM 22200,14,T,1,1,1,K,K 102,14,0.21
Seminar,0,2015-2Spring,CHEM,CHEM 22200,5,R,1,1,1,K,K 101,13,0.2
Seminar,0,2015-2Spring,CHEM,CHEM 30900,1,TR,2,1.5,3,K,K 102,12,0.18
Seminar,0,2015-2Spring,CHEM,CHEM 22200,18,W,1,1,1,K,K 102,12,0.18
Seminar,0,2015-2Spring,PHYS,PHYS 24600,1,MWF,3,1,3,KPTC,KPTC 101,9,0.3
Seminar,0,2015-2Spring,PHYS,PHYS 44500,1,MWF,3,1,3,KPTC,KPTC 105,8,0.16
Seminar,0,2015-2Spring,PHYS,PHYS 36300,1,MWF,3,1,3,KPTC,KPTC 105,8,0.16
Seminar,0,2015-2Spring,CHEM,CHEM 22700,1,M,1,1,1,K,K 102,8,0.12
Seminar,0,2015-2Spring,CHEM,CHEM 22200,2,F,1,1,1,K,K 102,8,0.12
Seminar,0,2015-2Spring,PHYS,PHYS 42600,1,TR,2,1.5,3,KPTC,KPTC 103,7,0.14
Seminar,0,2015-2Spring,CHEM,CHEM 38700,1,TR,2,1.5,3,K,K 101,7,0.11
Seminar,0,2015-2Spring,CHEM,CHEM 36500,1,TR,2,1.5,3,K,K 102,7,0.11
Seminar,0,2015-2Spring,CHEM,CHEM 22200,1,F,1,1,1,K,K 101,7,0.11
Seminar,0,2015-2Spring,CHEM,CHEM 22200,17,W,1,1,1,K,K 101,7,0.11
Seminar,0,2015-2Spring,PHYS,PHYS 48200,1,TR,2,1.5,3,KPTC,KPTC 101,6,0.2
Seminar,0,2015-2Spring,CHEM,CHEM 30200,1,MWF,3,1,3,K,K 102,5,0.08
Seminar,0,2015-2Spring,MATH,MATH 13300,RR,TR,2,1.5,3,HGS,HGS 184,0,1
LectureXL,0,2015-2Spring,PHYS,PHYS 13300,BB,TR,2,1.5,3,KPTC,KPTC 106,62,0.3
Seminar,0,2015-2Spring,CHEM,CHEM 11300,1,F,1,1.5,1.5,K,K 103,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,5,R,1,1.5,1.5,K,K 103,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,9,M,1,1.5,1.5,K,K 103,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,21,F,1,1,1,K,K 103,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,29,M,1,1,1,K,K 103,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,2,F,1,1.5,1.5,K,K 106,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,10,M,1,1.5,1.5,K,K 106,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,18,W,1,1.5,1.5,K,K 106,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,22,F,1,1,1,K,K 106,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,30,M,1,1,1,K,K 106,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 11300,34,T,1,1,1,K,K 106,16,0.64
Seminar,0,2015-2Spring,CHEM,CHEM 22200,11,M,1,1,1,K,K 103,15,0.6
Seminar,0,2015-2Spring,CHEM,CHEM 11300,13,T,1,1.5,1.5,K,K 103,15,0.6
Seminar,0,2015-2Spring,CHEM,CHEM 11300,17,W,1,1.5,1.5,K,K 103,15,0.6
Seminar,0,2015-2Spring,CHEM,CHEM 22200,15,T,1,1,1,K,K 103,14,0.56
Seminar,0,2015-2Spring,CHEM,CHEM 12300,43,M,1,1,1,K,K 103,14,0.56
Seminar,0,2015-2Spring,CHEM,CHEM 22200,3,F,1,1,1,K,K 103,13,0.52
Seminar,0,2015-2Spring,CHEM,CHEM 12300,41,F,1,1,1,K,K 103,13,0.52
Seminar,0,2015-2Spring,CHEM,CHEM 11300,25,R,1,1,1,K,K 103,13,0.52
Seminar,0,2015-2Spring,CHEM,CHEM 11300,6,R,1,1.5,1.5,K,K 106,13,0.52
Seminar,0,2015-2Spring,CHEM,CHEM 23200,24,T,1,1,1,K,K 106,12,0.48
Seminar,0,2015-2Spring,GEOS,GEOS 36800,1,W,1,2,2,HGS,HGS 249,11,0.37
Seminar,0,2015-2Spring,CHEM,CHEM 23200,21,F,1,1,1,K,K 106,10,0.4
Seminar,0,2015-2Spring,CHEM,CHEM 12300,42,R,1,1,1,K,K 103,10,0.4
Seminar,0,2015-2Spring,CHEM,CHEM 11300,14,T,1,1.5,1.5,K,K 106,10,0.4
Seminar,0,2015-2Spring,CHEM,CHEM 33300,1,MWF,3,1,3,K,K 103,9,0.36
Seminar,0,2015-2Spring,CHEM,CHEM 23200,23,M,1,1,1,K,K 106,9,0.36
Seminar,0,2015-2Spring,CHEM,CHEM 11300,36,W,1,1,1,K,K 106,9,0.36
Seminar,0,2015-2Spring,CHEM,CHEM 11300,33,T,1,1,1,K,K 103,8,0.32
Seminar,0,2015-2Spring,CHEM,CHEM 11300,26,R,1,1,1,K,K 106,8,0.32
Seminar,0,2015-2Spring,CHEM,CHEM 11300,35,W,1,1,1,K,K 103,7,0.28
Seminar,0,2015-2Spring,CHEM,CHEM 59100,1,R,1,1.5,1.5,K,K 103,5,0.2
Seminar,0,2015-2Spring,CHEM,CHEM 33600,1,MWF,3,1,3,K,K 106,4,0.16
Seminar,0,2015-2Spring,GEOS,GEOS 24250,1,MW,2,1.5,3,HGS,HGS 180,3,0.17
Seminar,0,2015-2Spring,MATH,MATH 13300,QQ,TR,2,1.5,3,HGS,HGS 180,0,1
Teaching LabLg,1,2015-2Spring,PHYS,PHYS 13300,5,F,1,4,4,KPTC,KPTC 107,21,1.05
Teaching Lab,1,2015-2Spring,PHYS,PHYS 12300,4,W,1,4,4,KPTC,KPTC 116,20,0.91
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 13300,4,R,1,4,4,KPTC,KPTC 107,19,0.95
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 12300,2,T,1,4,4,KPTC,KPTC 116,19,0.86
Teaching LabMed,1,2015-2Spring,PHSC,PHSC 11000,2,M,1,2,2,HGS,HGS 430,19,0.95
Teaching LabMed,1,2015-2Spring,PHSC,PHSC 11000,6,W,1,2,2,HGS,HGS 430,19,0.95
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 13300,1,T,1,4,4,KPTC,KPTC 107,18,0.9
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 13300,13,R,1,4,4,KPTC,KPTC 109,18,0.9
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 12300,9,M,1,4,4,KPTC,KPTC 116,18,0.82
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 12300,1,T,1,4,4,KPTC,KPTC 116,17,0.77
Teaching LabMed,1,2015-2Spring,PHYS,PHYS 12300,7,F,1,4,4,KPTC,KPTC 116,17,0.77
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,2,W,1,4,4,KPTC,KPTC 107,16,0.8
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 12300,6,R,1,4,4,KPTC,KPTC 116,16,0.73
Teaching LabSm,1,2015-2Spring,PHSC,PHSC 11000,5,W,1,2,2,HGS,HGS 430,16,0.8
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,M,1,4,4,K,K 201,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,T,1,1.5,1.5,K,K 201,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,W,1,4,4,K,K 201,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,M,1,4,4,K,K 202,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,W,1,4,4,K,K 202,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,F,1,4,4,K,K 202,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,M,1,4,4,K,K 211,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,W,1,4,4,K,K 211,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,M,1,4,4,K,K 212,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,W,1,4,4,K,K 212,16,1
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,R,1,4,4,K,K 212,16,1
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,11,T,1,4,4,KPTC,KPTC 109,15,0.75
Teaching LabSm,1,2015-2Spring,PHSC,PHSC 11000,3,T,1,2,2,HGS,HGS 430,15,0.75
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,R,1,4,4,K,K 301,15,0.94
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,T,1,4,4,K,K 302,15,0.94
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,10,W,1,4,4,K,K 302,15,0.94
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,W,1,4,4,K,K 311,15,0.94
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,R,1,4,4,K,K 201,15,0.94
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,F,1,4,4,K,K 201,15,0.94
Teaching LabSm,1,2015-2Spring,PHSC,PHSC 11000,4,T,1,2,2,HGS,HGS 430,14,0.7
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,W,1,4,4,K,K 301,14,0.88
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,R,1,4,4,K,K 302,14,0.88
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,R,1,4,4,K,K 311,14,0.88
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 12300,,W,1,4,4,K,K 205,14,0.88
Teaching LabSm,1,2015-2Spring,PHSC,PHSC 11000,7,R,1,2,2,HGS,HGS 430,13,0.65
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,T,1,4,4,K,K 301,13,0.81
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,M,1,4,4,K,K 311,13,0.81
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 12300,,M,1,4,4,K,K 205,13,0.81
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,T,1,4,4,K,K 202,13,0.81
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,T,1,4,4,K,K 211,13,0.81
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,2,W,1,4,4,KPTC,KPTC 216,12,0.75
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,14,F,1,4,4,KPTC,KPTC 109,12,0.6
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 23200,,R,1,4,4,K,K 312,12,0.75
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,F,1,4,4,K,K 302,12,0.75
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,1,T,1,4,4,KPTC,KPTC 216,11,0.69
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 12300,5,R,1,4,4,KPTC,KPTC 116,11,0.5
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,13,R,1,4,4,KPTC,KPTC 216,10,0.63
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 23200,,M,1,4,4,K,K 312,10,0.63
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 12300,,T,1,4,4,K,K 205,10,0.63
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,R,1,4,4,K,K 202,10,0.63
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,11,T,1,4,4,KPTC,KPTC 216,9,0.56
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,6,M,1,4,4,KPTC,KPTC 107,9,0.45
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,15,R,1,4,4,KPTC,KPTC 109,9,0.45
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 12300,8,F,1,4,4,KPTC,KPTC 116,9,0.41
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 23200,,W,1,4,4,K,K 312,9,0.56
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,F,1,4,4,K,K 212,9,0.56
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,14,F,1,4,4,KPTC,KPTC 216,8,0.5
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,12,W,1,4,4,KPTC,KPTC 109,8,0.4
Teaching LabSm,1,2015-2Spring,GEOS,GEOS 21100,1,MWF,3,1,3,HGS,HGS 313,8,0.4
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,M,1,4,4,K,K 302,8,0.5
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,R,1,4,4,K,K 211,8,0.5
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,T,1,4,4,K,K 212,8,0.5
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,3,R,1,4,4,KPTC,KPTC 216,7,0.44
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,12,W,1,4,4,KPTC,KPTC 216,7,0.44
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,M,1,4,4,K,K 301,7,0.44
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 22200,,F,1,4,4,K,K 301,7,0.44
Teaching LabSm,1,2015-2Spring,CHEM,CHEM 11300,,F,1,4,4,K,K 211,7,0.44
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 14300,4,F,1,4,4,KPTC,KPTC 216,6,0.38
Teaching LabSm,1,2015-2Spring,PHYS,PHYS 13300,3,R,1,4,4,KPTC,KPTC 107,6,0.3
Teaching Lab - Advanced,2,2015-2Spring,CHEM,,,M,1,4,4,J,J 104,12,1
Teaching Lab - Advanced,2,2015-2Spring,CHEM,,,M,1,4,4,K,K 305,12,1
Auditorium,0,2015-1Winter,PHYS,PHYS 18500,1,TR,2,1.5,3,KPTC,KPTC 106,98,0.47
Auditorium,0,2015-1Winter,PHYS,PHYS 13200,BB,TR,2,1.5,3,KPTC,KPTC 106,95,0.46
Auditorium,0,2015-1Winter,PSYC,PSYC 20600,0,T,1,1.5,1.5,K,K 120,93,0.53
Auditorium,0,2015-1Winter,PHYS,PHYS 22500,1,MWF,3,1,3,HGS,HGS 101,87,0.81
Auditorium,0,2015-1Winter,PHYS,PHYS 21102,1,W,1,1.5,1.5,KPTC,KPTC 120,77,0.77
Auditorium,0,2015-1Winter,MATH,MATH 53013,1,M,1,2.5,2.5,HGS,HGS 101,75,0.69
Auditorium,0,2015-1Winter,PHIL,PHIL 21600,0,MW,2,1.5,3,K,K 120,74,0.43
Auditorium,0,2015-1Winter,CHEM,CHEM 20100,1,MWF,3,1,3,HGS,HGS 101,72,0.67
LectureXL,0,2015-1Winter,CHEM,CHEM 26700,1,TR,2,1.5,3,K,K 120,64,0.37
LectureXL,0,2015-1Winter,CHEM,CHEM 26200,1,MWF,3,1,3,K,K 120,64,0.37
LectureXL,0,2015-1Winter,PHSC,PHSC 12000,1,MWF,3,1,3,KPTC,KPTC 106,56,0.27
LectureXL,0,2015-1Winter,LACS,LACS 16200,1,MW,2,1,2,HGS,HGS 101,48,0.44
LectureXL,0,2015-1Winter,NTSC,NTSC 10100,1,TR,2,1.5,3,HGS,HGS 101,44,0.41
LectureXL,0,2015-1Winter,PHYS,PHYS 14200,BB,TR,2,1.5,3,KPTC,KPTC 120,42,0.42
LectureXL,0,2015-1Winter,CHEM,CHEM 12200,0,MWF,3,1,3,K,K 120,41,0.24
LectureXL,0,2015-1Winter,PHYS,PHYS 14200,AA,MWF,3,1,3,KPTC,KPTC 120,38,0.38
LectureLg,0,2015-1Winter,CHEM,CHEM 23100,0,TR,2,1.5,3,K,K 120,35,0.2
LectureLg,0,2015-1Winter,PHYS,PHYS 18500,,M,1,1,1,KPTC,KPTC 120,33,0.33
LectureLg,0,2015-1Winter,PHSC,PHSC 11200,0,TR,2,1.5,3,KPTC,KPTC 120,33,0.33
LectureLg,0,2015-1Winter,PHYS,PHYS 22500,,W,1,1.5,1.5,KPTC,KPTC 120,29,0.29
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,T,1,1,1,KPTC,KPTC 120,28,0.28
LectureLg,0,2015-1Winter,PHYS,PHYS 12200,,R,1,1,1,KPTC,KPTC 120,28,0.28
LectureLg,0,2015-1Winter,PHYS,PHYS 13200,,W,1,1,1,KPTC,KPTC 120,24,0.24
LectureLg,0,2015-1Winter,PHSC,PHSC 50000,1,W,1,3,3,KPTC,KPTC 106,23,0.11
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,2,R,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,4,R,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,5,R,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,6,R,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,7,R,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,8,R,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,5,T,1,1.5,1.5,K,K 107,19,0.07
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,3,R,1,1.5,1.5,K,K 107,18,0.06
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,9,R,1,1.5,1.5,K,K 107,18,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,2,T,1,1.5,1.5,K,K 107,18,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,3,T,1,1.5,1.5,K,K 107,18,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,4,T,1,1.5,1.5,K,K 107,18,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,7,T,1,1.5,1.5,K,K 107,18,0.06
LectureMed,0,2015-1Winter,SOSC,SOSC 14200,1,R,1,1.5,1.5,K,K 107,17,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,1,T,1,1.5,1.5,K,K 107,17,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,6,T,1,1.5,1.5,K,K 107,17,0.06
LectureMed,0,2015-1Winter,HUMA,HUMA 17100,8,T,1,1.5,1.5,K,K 107,17,0.06
Seminar,0,2015-1Winter,PHYS,PHYS 38500,1,MWF,3,1,3,KPTC,KPTC 120,8,0.08
AuditoriumLg,0,2015-1Winter,PHSC,PHSC 13600,0,MW,2,1.5,3,K,K 107,265,0.93
AuditoriumLg,0,2015-1Winter,PLSC,PLSC 29000,1,MW,2,1.5,3,K,K 107,228,0.8
AuditoriumLg,0,2015-1Winter,PHYS,PHYS 12200,1,MWF,3,1,3,KPTC,KPTC 106,194,0.93
AuditoriumLg,0,2015-1Winter,CHEM,CHEM 22100,0,TR,2,1.5,3,K,K 107,189,0.66
AuditoriumLg,0,2015-1Winter,CHEM,CHEM 11200,2,MWF,3,1,3,K,K 120,148,0.85
AuditoriumLg,0,2015-1Winter,CHEM,CHEM 11200,1,MWF,3,1,3,K,K 107,146,0.51
AuditoriumLg,0,2015-1Winter,PLSC,PLSC 28801,1,TR,2,1.5,3,K,K 107,141,0.49
AuditoriumLg,0,2015-1Winter,ENGL,ENGL 33000,0,R,1,1.5,1.5,K,K 120,121,0.7
AuditoriumLg,0,2015-1Winter,PPHA,PPHA 31600,1,MW,2,1.5,3,K,K 107,116,0.41
AuditoriumLg,0,2015-1Winter,PHYS,PHYS 13200,AA,MWF,3,1,3,KPTC,KPTC 106,110,0.53
AuditoriumLg,0,2015-1Winter,PLSC,PLSC 28901,1,TR,2,1.5,3,K,K 107,105,0.37
LectureXL,0,2015-1Winter,MATH,MATH 20300,55,MWF,3,1,3,K,K 102,39,0.59
LectureXL,0,2015-1Winter,CHEM,CHEM 50000,1,TR,2,1.5,3,K,K 101,39,0.59
LectureLg,0,2015-1Winter,PHYS,PHYS 34200,1,TR,2,1.5,3,KPTC,KPTC 105,33,0.67
LectureLg,0,2015-1Winter,PHYS,PHYS 18500,,M,1,1,1,KPTC,KPTC 103,33,0.67
LectureLg,0,2015-1Winter,PHYS,PHYS 18500,,M,1,1,1,KPTC,KPTC 105,33,0.67
LectureLg,0,2015-1Winter,PHYS,PHYS 36400,1,MWF,3,1,3,KPTC,KPTC 105,32,0.65
LectureLg,0,2015-1Winter,MATH,MATH 19520,45,MWF,3,1,3,KPTC,KPTC 103,30,0.61
LectureLg,0,2015-1Winter,MATH,MATH 15300,37,MWF,3,1,3,KPTC,KPTC 101,30,1
LectureLg,0,2015-1Winter,PHYS,PHYS 22500,,W,1,1.5,1.5,KPTC,KPTC 103,29,0.59
LectureLg,0,2015-1Winter,PHYS,PHYS 22500,,W,1,1.5,1.5,KPTC,KPTC 105,29,0.59
LectureLg,0,2015-1Winter,PHYS,PHYS 32200,1,TR,2,1.5,3,KPTC,KPTC 103,28,0.57
